yr,mfr,mfr name,bidx,vid,cfg,carline,car/truck,cid,police,rhp,ec1,ec2,ec3,ec4,ec5,evc,trns,drv,od,etw,cmp,axle,n/v,a/c,dhp,sil,prc,prp,tnum,fuel,C/H,avcd,wt,hc,co,co2,nox,pm,mpg,target-a,target-b,target-c,set-a,set-b,set-c,engine code,eng family,vpc,cstdwn
2009,260,HONDA,5,E6RB1M,3,CIVIC,C,122,N,197,,,,,,102,M6,F,2,3250,11,4.76,44,N,,1,82,34,1077752,61,H,,,,,,,,29.1,30.67,0.2486,0.01877,7.8,0.2371,0.01824,8RB1M1,9HNXV02.0VA9,4
2009,260,HONDA,5,E6RB1M,4,CIVIC,C,122,N,197,,,,,,102,M6,F,2,3250,11,4.76,44,N,,1,80,34,1077754,24,C,,,,,,,,20.9,33.74,0.2735,0.02065,12.26,-0.0618,0.02263,8RB1M1,9HNXV02.0VA9,4
2009,260,HONDA,5,E6RB1M,4,CIVIC,C,122,N,197,,,,,,102,M6,F,2,3250,11,4.76,44,N,,1,82,34,1077755,24,H,,,,,,,,29.1,33.74,0.2735,0.02065,12.26,-0.0618,0.02263,8RB1M1,9HNXV02.0VA9,4
2009,260,HONDA,6,E6ZX1M,3,S2000,C,132,N,237,,,,,,102,M6,R,2,3125,11.1,4.95,52.9,N,,1,80,34,1077952,61,C,,,,,,,,18.1,37.9,0.5942,0.01568,14.99,0.3133,0.01622,8ZX1M1,9HNXV02.2NA9,4
2009,260,HONDA,6,E6ZX1M,3,S2000,C,132,N,237,,,,,,102,M6,R,2,3125,11.1,4.95,52.9,N,,1,82,34,1077953,61,H,,,,,,,,24.9,37.9,0.5942,0.01568,14.99,0.3133,0.01622,8ZX1M1,9HNXV02.2NA9,4
2009,260,HONDA,8,E8401A,0,ACCORD 4DR SEDAN,C,144,N,177,,,,,,102,L5,F,2,3625,10.5,4.44,33.6,N,,1,3,31,1076966,61,H,,,0.011,0.02,201,,,43.9,28.28,0.3954,0.01468,8.63,0.2188,0.01497,8401A1,9HNXV02.4YB3,4
2009,260,HONDA,8,E8401A,0,ACCORD 4DR SEDAN,C,144,N,177,,,,,,102,L5,F,2,3625,10.5,4.44,33.6,N,,1,21,31,1076965,61,C,,,0.019,0.1,328,0.01,,26.9,28.28,0.3954,0.01468,8.63,0.2188,0.01497,8401A1,9HNXV02.4YB3,4
2009,260,HONDA,8,E8411A,0,ACCORD 4DR SEDAN,C,144,N,177,,,,,,102,L5,F,2,3625,10.5,4.44,33.6,N,,1,3,31,1076974,61,H,,,0.002,0.13,206,,,42.8,28.28,0.3954,0.01468,7.4,0.342,0.01395,8411A1,9HNXV02.4TC3,4
2009,260,HONDA,8,E8411A,0,ACCORD 4DR SEDAN,C,144,N,177,,,,,,102,L5,F,2,3625,10.5,4.44,33.6,N,,1,21,31,1076973,61,C,,,0.004,0.12,332,0.01,,26.6,28.28,0.3954,0.01468,7.4,0.342,0.01395,8411A1,9HNXV02.4TC3,4
2009,260,HONDA,8,E8421A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,3,1,1076968,61,H,,,0.013,0.02,208,,,42.5,27,0.4354,0.01521,6.25,0.2518,0.01566,8421A1,9HNXV02.4YB3,4
2009,260,HONDA,8,E8421A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,21,1,1076967,61,C,,,0.016,0.08,336,0.01,,26.3,27,0.4354,0.01521,6.25,0.2518,0.01566,8421A1,9HNXV02.4YB3,4
2009,260,HONDA,8,E8431A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,3,1,1076976,61,H,,,0.001,0.11,211,,,41.8,27,0.4354,0.01521,4.25,0.3397,0.01556,8431A1,9HNXV02.4TC3,4
2009,260,HONDA,8,E8431A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,21,1,1076975,61,C,,,0.003,0.13,339,0.01,,26,27,0.4354,0.01521,4.25,0.3397,0.01556,8431A1,9HNXV02.4TC3,4
2009,260,HONDA,8,E8401M,0,ACCORD 4DR SEDAN,C,144,N,177,,,,,,102,M5,F,2,3625,10.5,4.39,38,N,,1,3,1,1077124,61,H,,,0.01,0.02,207,,,42.7,27.57,0.4075,0.01541,5.68,0.2229,0.01639,8401M1,9HNXV02.4YB3,4
2009,260,HONDA,8,E8401M,0,ACCORD 4DR SEDAN,C,144,N,177,,,,,,102,M5,F,2,3625,10.5,4.39,38,N,,1,21,1,1077123,61,C,,,0.02,0.07,319,0.03,,27.7,27.57,0.4075,0.01541,5.68,0.2229,0.01639,8401M1,9HNXV02.4YB3,4
2009,260,HONDA,8,E8421M,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,M5,F,2,3750,10.5,4.39,38.1,N,,1,3,31,1076972,61,H,,,0.008,0.03,203,,,43.5,34.44,0.1398,0.01862,18.42,-0.2229,0.01986,8421M1,9HNXV02.4YB3,4
2009,260,HONDA,8,E8421M,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,M5,F,2,3750,10.5,4.39,38.1,N,,1,21,31,1076971,61,C,,,0.016,0.07,316,0.04,,27.9,34.44,0.1398,0.01862,18.42,-0.2229,0.01986,8421M1,9HNXV02.4YB3,4
2009,260,HONDA,9,E8421A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,3,1,1076968,61,H,,,0.013,0.02,208,,,42.5,27,0.4354,0.01521,6.25,0.2518,0.01566,8421A1,9HNXV02.4YB3,4
2009,260,HONDA,9,E8421A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,21,1,1076967,61,C,,,0.016,0.08,336,0.01,,26.3,27,0.4354,0.01521,6.25,0.2518,0.01566,8421A1,9HNXV02.4YB3,4
2009,260,HONDA,9,E8431A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,3,1,1076976,61,H,,,0.001,0.11,211,,,41.8,27,0.4354,0.01521,4.25,0.3397,0.01556,8431A1,9HNXV02.4TC3,4
2009,260,HONDA,9,E8431A,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,L5,F,2,3750,10.5,4.44,33.7,N,,1,21,1,1076975,61,C,,,0.003,0.13,339,0.01,,26,27,0.4354,0.01521,4.25,0.3397,0.01556,8431A1,9HNXV02.4TC3,4
2009,260,HONDA,9,E8421M,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,M5,F,2,3750,10.5,4.39,38.1,N,,1,3,31,1076972,61,H,,,0.008,0.03,203,,,43.5,34.44,0.1398,0.01862,18.42,-0.2229,0.01986,8421M1,9HNXV02.4YB3,4
2009,260,HONDA,9,E8421M,0,ACCORD 4DR SEDAN,C,144,N,190,,,,,,102,M5,F,2,3750,10.5,4.39,38.1,N,,1,21,31,1076971,61,C,,,0.016,0.07,316,0.04,,27.9,34.44,0.1398,0.01862,18.42,-0.2229,0.01986,8421M1,9HNXV02.4YB3,4
2009,260,HONDA,10,E9L51M,0,TSX,C,144,N,201,,,,,,102,M6,F,2,3750,11,4.76,43.9,N,,1,3,31,1082102,61,H,,,0.013,0.06,226,,,39.3,28.34,0.4057,0.0167,6.35,0.2562,0.0169,9L51M1,9HNXV02.44B9,4
2009,260,HONDA,10,E9L51M,0,TSX,C,144,N,201,,,,,,102,M6,F,2,3750,11,4.76,43.9,N,,1,21,31,1082101,61,C,,,0.016,0.1,357,0.03,,24.9,28.34,0.4057,0.0167,6.35,0.2562,0.0169,9L51M1,9HNXV02.44B9,4
2009,260,HONDA,10,E9L51A,1,TSX,C,144,N,201,,,,,,102,S5,F,2,3750,11,4.44,33.7,N,,1,3,31,1082078,61,H,,,0.011,0.06,210,,,42.3,34.03,0.1622,0.0188,11.64,0.0831,0.01712,9L51A1,9HNXV02.44B9,4
2009,260,HONDA,10,E9L51A,1,TSX,C,144,N,201,,,,,,102,S5,F,2,3750,11,4.44,33.7,N,,1,21,31,9008578,61,C,,,0.019,0.11,328,0.01,,27.1,34.03,0.1622,0.0188,11.64,0.0831,0.01712,9L51A1,9HNXV02.44B9,4
2009,260,HONDA,11,E9K11A,0,TL 2WD,C,212,N,280,,,,,,102,S5,F,2,4000,11.2,4.31,27.7,N,,1,3,1,1087140,61,H,,,0.002,0,241,,,36.8,36.62,0.4099,0.01936,10.38,0.3042,0.01877,9K11A1,9HNXV03.56B9,6
2009,260,HONDA,11,E9K11A,0,TL 2WD,C,212,N,280,,,,,,102,S5,F,2,4000,11.2,4.31,27.7,N,,1,21,1,1087139,61,C,,,0.017,0.14,393,0.02,,22.6,36.62,0.4099,0.01936,10.38,0.3042,0.01877,9K11A1,9HNXV03.56B9,6
2009,260,HONDA,12,E8721M,0,ACCORD 2DR COUPE,C,212,N,271,,,,,,102,M6,F,2,3875,10,3.55,35.9,N,,1,3,31,1077883,61,H,,,0.002,0.01,251,,,35.3,32.77,0.3693,0.01685,9.99,0.0999,0.00999,8721M1,9HNXV03.5MB3,6
2009,260,HONDA,12,E8721M,0,ACCORD 2DR COUPE,C,212,N,271,,,,,,102,M6,F,2,3875,10,3.55,35.9,N,,1,21,31,1077882,61,C,,,0.017,0.1,427,0.02,,20.7,32.77,0.3693,0.01685,9.99,0.0999,0.00999,8721M1,9HNXV03.5MB3,6
2009,260,HONDA,13,E8701A,0,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,4000,10.5,4.31,35.4,N,,1,3,1,1078095,61,H,,,0.003,0.03,217,,,41,26.95,0.701,0.01242,9.99,0.0999,0.00999,8701A1,9HNXV03.5MB3,6
2009,260,HONDA,13,E8701A,0,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,4000,10.5,4.31,35.4,N,,1,21,1,1078094,61,C,,,0.009,0.11,374,0.02,,23.8,26.95,0.701,0.01242,9.99,0.0999,0.00999,8701A1,9HNXV03.5MB3,6
2009,260,HONDA,13,E8701A,1,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,35.4,N,,1,3,31,9007637,61,H,,,0.002,0.05,216,,,41.2,25.7,0.6929,0.01241,9.99,0.0999,0.00999,8701A1,9HNXV03.5MB3,6
2009,260,HONDA,13,E8701A,1,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,35.4,N,,1,21,31,9007638,61,C,,,0.007,0.15,373,0.02,,23.8,25.7,0.6929,0.01241,9.99,0.0999,0.00999,8701A1,9HNXV03.5MB3,6
2009,260,HONDA,13,E8711A,0,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,4000,10.5,4.31,35.4,N,,1,3,1,1078101,61,H,,,0.001,0.11,216,,,41.1,26.95,0.701,0.01242,9.99,0.0999,0.00999,8711A1,9HNXV03.5EC3,6
2009,260,HONDA,13,E8711A,0,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,4000,10.5,4.31,35.4,N,,1,21,1,1078100,61,C,,,0.005,0.1,371,0.01,,24,26.95,0.701,0.01242,9.99,0.0999,0.00999,8711A1,9HNXV03.5EC3,6
2009,260,HONDA,13,E8711A,1,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,35.4,N,,1,3,31,9007598,61,H,,,0.003,0.12,220,,,40.4,25.7,0.6929,0.01241,9.99,0.0999,0.00999,8711A1,9HNXV03.5EC3,6
2009,260,HONDA,13,E8711A,1,ACCORD 4DR SEDAN,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,35.4,N,,1,21,31,9007599,61,C,,,0.006,0.12,376,0.01,,23.7,25.7,0.6929,0.01241,9.99,0.0999,0.00999,8711A1,9HNXV03.5EC3,6
2009,260,HONDA,14,E8701A,2,ACCORD 2DR COUPE,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,34.7,N,,1,3,31,1078096,61,H,,,0.003,0.04,223,,,39.9,27.16,0.7463,0.01184,9.99,0.0999,0.00999,8701A1,9HNXV03.5MB3,6
2009,260,HONDA,14,E8701A,2,ACCORD 2DR COUPE,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,34.7,N,,1,21,31,1077873,61,C,,,0.009,0.1,373,0.02,,23.7,27.16,0.7463,0.01184,9.99,0.0999,0.00999,8701A1,9HNXV03.5MB3,6
2009,260,HONDA,14,E8711A,2,ACCORD 2DR COUPE,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,34.7,N,,1,3,31,1078102,61,H,,,0.001,0.12,223,,,39.8,27.16,0.7463,0.01184,9.99,0.0999,0.00999,8711A1,9HNXV03.5EC3,6
2009,260,HONDA,14,E8711A,2,ACCORD 2DR COUPE,C,212,N,271,,,,,,102,L5,F,2,3875,10.5,4.31,34.7,N,,1,21,31,1077880,61,C,,,0.005,0.1,374,0.01,,23.7,27.16,0.7463,0.01184,9.99,0.0999,0.00999,8711A1,9HNXV03.5EC3,6
2009,260,HONDA,15,E9K21A,0,TL 4WD,C,224,N,305,,,,,,102,S5,4,2,4250,11.2,4.53,29.1,N,,1,3,1,1088560,61,H,,,0.001,0.02,260,,,34.3,36.24,0.7333,0.01673,8.81,0.4336,0.01837,9K21A1,9HNXV03.7KB9,6
2009,260,HONDA,15,E9K21A,0,TL 4WD,C,224,N,305,,,,,,102,S5,4,2,4250,11.2,4.53,29.1,N,,1,21,1,1088559,61,C,,,0.014,0.11,421,0.01,,21.2,36.24,0.7333,0.01673,8.81,0.4336,0.01837,9K21A1,9HNXV03.7KB9,6
2009,260,HONDA,16,E9KG1A,0,RL,C,224,N,300,,,,,,102,S5,4,2,4500,11.2,4.53,29,N,,1,3,1,1082386,61,H,,,0.001,0.01,287,,,30.9,42.51,0.8851,0.01333,20.6,0.5438,0.01458,9KG1A1,9HNXV03.7FB9,6
2009,260,HONDA,16,E9KG1A,0,RL,C,224,N,300,,,,,,102,S5,4,2,4500,11.2,4.53,29,N,,1,21,1,1082385,61,C,,,0.019,0.09,443,0.02,,20,42.51,0.8851,0.01333,20.6,0.5438,0.01458,9KG1A1,9HNXV03.7FB9,6
2009,260,HONDA,17,E7WC1A,3,RDX 4WD,T,140,N,240,,,,,,102,L5,4,2,4250,8.8,4.53,34.6,N,,1,3,31,9005074,61,H,,,0.002,0.25,298,,,29.9,29.01,1.2298,0.01744,12.34,0.6959,0.02079,7WC1A1,9HNXT02.3R29,4
2009,260,HONDA,17,E7WC1A,3,RDX 4WD,T,140,N,240,,,,,,102,L5,4,2,4250,8.8,4.53,34.6,N,,1,21,31,9005057,61,C,,,0.02,0.37,426,0.01,,20.9,29.01,1.2298,0.01744,12.34,0.6959,0.02079,7WC1A1,9HNXT02.3R29,4
2009,260,HONDA,18,E7ZA1A,2,CR-V 2WD,T,144,N,166,,,,,,102,L5,F,2,3750,9.7,4.5,31.5,N,,1,3,31,1070866,61,H,,,0.001,0.1,234,,,37.8,31.61,0.4548,0.02208,11.32,0.4163,0.02148,7ZA1A1,9HNXT02.4WH9,4
2009,260,HONDA,18,E7ZA1A,2,CR-V 2WD,T,144,N,166,,,,,,102,L5,F,2,3750,9.7,4.5,31.5,N,,1,21,31,1070865,61,C,,,0.014,0.12,349,0.02,,25.3,31.61,0.4548,0.02208,11.32,0.4163,0.02148,7ZA1A1,9HNXT02.4WH9,4
2009,260,HONDA,18,E7ZA1A,0,CR-V 4WD,T,144,N,166,,,,,,102,L5,4,2,3875,9.7,4.5,31.5,N,,1,3,1,1070864,61,H,,,0.001,0.1,249,,,35.5,39.44,0.5339,0.02203,17.6,0.5097,0.02095,7ZA1A1,9HNXT02.4WH9,4
2009,260,HONDA,18,E7ZA1A,0,CR-V 4WD,T,144,N,166,,,,,,102,L5,4,2,3875,9.7,4.5,31.5,N,,1,21,1,1070863,61,C,,,0.016,0.14,364,0.02,,24.3,39.44,0.5339,0.02203,17.6,0.5097,0.02095,7ZA1A1,9HNXT02.4WH9,4
2009,260,HONDA,18,E7ZA1A,3,CR-V 4WD,T,144,N,166,,,,,,102,L5,4,2,3875,9.7,4.5,31.5,N,,1,3,31,1070445,61,H,,,0,0.1,248,,,35.7,36.02,0.5652,0.02139,14.06,0.4725,0.02159,7ZA1A1,9HNXT02.4WH9,4
2009,260,HONDA,18,E7ZA1A,3,CR-V 4WD,T,144,N,166,,,,,,102,L5,4,2,3875,9.7,4.5,31.5,N,,1,21,31,9005339,61,C,,,0.015,0.14,354,0.02,,25.2,36.02,0.5652,0.02139,14.06,0.4725,0.02159,7ZA1A1,9HNXT02.4WH9,4
2009,260,HONDA,19,E7ZD1A,2,ELEMENT 2WD,T,144,N,166,,,,,,102,L5,F,2,3875,9.7,4.5,32.2,N,,1,3,31,1070415,61,H,,,0,0.19,258,,,34.3,25.31,0.4492,0.02726,10.6,0.3486,0.02687,7ZD1A1,9HNXV02.4PA9,4
2009,260,HONDA,19,E7ZD1A,2,ELEMENT 2WD,T,144,N,166,,,,,,102,L5,F,2,3875,9.7,4.5,32.2,N,,1,21,31,9005315,61,C,,,0.006,0.25,359,0.01,,24.8,25.31,0.4492,0.02726,10.6,0.3486,0.02687,7ZD1A1,9HNXV02.4PA9,4
2009,260,HONDA,19,E7ZD1M,0,ELEMENT 2WD,T,144,N,166,,,,,,102,M5,F,2,3875,9.7,4.76,49.6,N,,1,3,31,1070408,61,H,,,0,0.21,277,,,31.9,25.92,0.5335,0.02681,8.99,0.5189,0.02542,7ZD1M1,9HNXV02.4PA9,4
2009,260,HONDA,19,E7ZD1M,0,ELEMENT 2WD,T,144,N,166,,,,,,102,M5,F,2,3875,9.7,4.76,49.6,N,,1,21,31,1070407,61,C,,,0.006,0.42,380,0.02,,23.2,25.92,0.5335,0.02681,8.99,0.5189,0.02542,7ZD1M1,9HNXV02.4PA9,4
2009,260,HONDA,19,E7ZD1A,0,ELEMENT 4WD,T,144,N,166,,,,,,102,L5,4,2,4000,9.7,4.5,32.2,N,,1,3,1,1070412,61,H,,,0,0.17,264,,,33.5,26.8,0.6012,0.02602,12.33,0.5476,0.02466,7ZD1A1,9HNXV02.4PA9,4
2009,260,HONDA,19,E7ZD1A,0,ELEMENT 4WD,T,144,N,166,,,,,,102,L5,4,2,4000,9.7,4.5,32.2,N,,1,21,1,1070641,61,C,,,0.011,0.37,372,0.01,,23.8,26.8,0.6012,0.02602,12.33,0.5476,0.02466,7ZD1A1,9HNXV02.4PA9,4
2009,260,HONDA,19,E7ZD1M,1,ELEMENT 4WD,T,144,N,166,,,,,,102,M5,4,2,3875,9.7,4.76,49.6,N,,1,3,31,1070410,61,H,,,0,0.23,282,,,31.3,26.16,0.6778,0.02555,12.09,0.6258,0.0242,7ZD1M1,9HNXV02.4PA9,4
2009,260,HONDA,19,E7ZD1M,1,ELEMENT 4WD,T,144,N,166,,,,,,102,M5,4,2,3875,9.7,4.76,49.6,N,,1,21,31,1070409,61,C,,,0.006,0.45,381,0.02,,23.2,26.16,0.6778,0.02555,12.09,0.6258,0.0242,7ZD1M1,9HNXV02.4PA9,4
2009,260,HONDA,20,E9JE1A,0,RIDGELINE 4WD,T,212,N,250,,,,,,102,L5,4,2,4750,10,4.53,28.7,N,,1,3,1,1085326,61,H,,,0.002,0.01,315,,,28.2,29.29,1.0539,0.02796,3.28,0.864,0.02746,9JE1A1,9HNXT03.5J79,6
2009,260,HONDA,20,E9JE1A,0,RIDGELINE 4WD,T,212,N,250,,,,,,102,L5,4,2,4750,10,4.53,28.7,N,,1,21,1,1085325,61,C,,,0.016,0.1,476,0.01,,18.6,29.29,1.0539,0.02796,3.28,0.864,0.02746,9JE1A1,9HNXT03.5J79,6
2009,260,HONDA,21,E7GL1A,0,ODYSSEY 2WD,T,212,N,244,,,,,,102,L5,F,2,4750,10,4.31,29.4,N,,1,3,31,9005557,61,H,,,0,0.06,275,,,32.4,31.77,0.8208,0.01946,12.62,0.3565,0.02304,7GL1A1,9HNXT03.5J29,6
2009,260,HONDA,21,E7GL1A,0,ODYSSEY 2WD,T,212,N,244,,,,,,102,L5,F,2,4750,10,4.31,29.4,N,,1,21,31,9005556,61,C,,,0.015,0.15,452,0.02,,19.7,31.77,0.8208,0.01946,12.62,0.3565,0.02304,7GL1A1,9HNXT03.5J29,6
2009,260,HONDA,22,E8GW1A,0,ODYSSEY 2WD,T,212,N,241,,,,,,102,L5,F,2,5000,10.5,4.31,31.7,N,,1,3,1,1079024,61,H,,,0.007,0.06,250,,,35.5,36.13,0.5849,0.02162,2.27,0.6063,0.01991,8GW1A1,9HNXT03.5J29,6
2009,260,HONDA,22,E8GW1A,0,ODYSSEY 2WD,T,212,N,241,,,,,,102,L5,F,2,5000,10.5,4.31,31.7,N,,1,21,1,1079023,61,C,,,0.024,0.14,418,0.01,,21.2,36.13,0.5849,0.02162,2.27,0.6063,0.01991,8GW1A1,9HNXT03.5J29,6
2009,260,HONDA,23,E9N02A,1,PILOT 2WD,T,212,N,250,,,,,,102,L5,F,2,4750,10.5,4.31,31.3,N,,1,3,31,1083408,61,H,,,0.005,0.02,279,,,31.8,30.16,0.7678,0.02551,7.03,0.7068,0.02439,9N01A1,9HNXT03.7H29,6
2009,260,HONDA,23,E9N02A,1,PILOT 2WD,T,212,N,250,,,,,,102,L5,F,2,4750,10.5,4.31,31.3,N,,1,21,31,9008877,61,C,,,0.03,0.15,434,0.03,,20.5,30.16,0.7678,0.02551,7.03,0.7068,0.02439,9N01A1,9HNXT03.7H29,6
2009,260,HONDA,23,E9N02A,2,PILOT 2WD,T,212,N,250,,,,,,102,L5,F,2,4500,10.5,4.31,31.3,N,,1,3,31,1083410,61,H,,,0.004,0.02,273,,,32.5,29.32,0.8666,0.02365,6.19,0.7594,0.02293,9N01A1,9HNXT03.7H29,6
2009,260,HONDA,23,E9N02A,2,PILOT 2WD,T,212,N,250,,,,,,102,L5,F,2,4500,10.5,4.31,31.3,N,,1,21,31,1083409,61,C,,,0.018,0.07,422,0.02,,21,29.32,0.8666,0.02365,6.19,0.7594,0.02293,9N01A1,9HNXT03.7H29,6
2009,260,HONDA,23,E9N01A,1,PILOT 4WD,T,212,N,250,,,,,,102,L5,4,2,4750,10.5,4.31,31.3,N,,1,3,31,1083402,61,H,,,0.003,0.03,291,,,30.5,29.44,1.0994,0.02411,7.68,0.8008,0.02508,9N01A1,9HNXT03.7H29,6
2009,260,HONDA,23,E9N01A,1,PILOT 4WD,T,212,N,250,,,,,,102,L5,4,2,4750,10.5,4.31,31.3,N,,1,21,31,1083401,61,C,,,0.018,0.08,443,0.02,,20,29.44,1.0994,0.02411,7.68,0.8008,0.02508,9N01A1,9HNXT03.7H29,6,
2009,260,HONDA,24,E7YE1A,0,MDX 4WD,T,224,N,300,,,,,,102,S5,4,2,4750,11,4.53,30.2,N,,1,3,1,1071114,61,H,,,0.006,0.13,319,,,27.7,33.74,1.147,0.023,16.98,0.7415,0.02552,7YE1A1,9HNXT03.7H29,6,
2009,260,HONDA,24,E7YE1A,0,MDX 4WD,T,224,N,300,,,,,,102,S5,4,2,4750,11,4.53,30.2,N,,1,21,1,1071113,61,C,,,0.024,0.12,469,0.02,,18.9,33.74,1.147,0.023,16.98,0.7415,0.02552,7YE1A1,9HNXT03.7H29,6,
2009,260,HONDA,25,E6RB1M,0,CIVIC,C,122,N,197,,,,,,102,M6,F,2,3250,11,4.76,44,N,,1,3,1,1066439,61,H,,,0.012,0.1,218,,,40.5,30.67,0.2486,0.01877,7.8,0.2371,0.01824,6RB1M1,9HNXV02.0VA9,4,
2009,260,HONDA,25,E6RB1M,0,CIVIC,C,122,N,197,,,,,,102,M6,F,2,3250,11,4.76,44,N,,1,31,1,1066440,61,C,,,0.049,0.59,344,0.03,,25.6,30.67,0.2486,0.01877,7.8,0.2371,0.01824,6RB1M1,9HNXV02.0VA9,4,
2009,260,HONDA,26,E6ZX1M,0,S2000,C,132,N,237,,,,,,102,M6,R,2,3125,11.1,4.95,52.9,N,,1,3,1,1065842,61,H,,,0.004,0.09,267,,,33.1,37.9,0.5942,0.01568,14.99,0.3133,0.01622,6ZX1M1,9HNXV02.2NA9,4,
2009,260,HONDA,26,E6ZX1M,0,S2000,C,132,N,237,,,,,,102,M6,R,2,3125,11.1,4.95,52.9,N,,1,31,1,1065843,61,C,,,0.047,0.77,398,0.02,,22.2,37.9,0.5942,0.01568,14.99,0.3133,0.01622,6ZX1M1,9HNXV02.2NA9,4,
2009,265,HYUNDAI,1,NF8F4U43A1,0,SONATA,C,144,N,168,,,,,,102,L5,F,2,3625,10.5,3.31,32.7,N,,1,3,1,1080368,61,H,,,0.001,0.07,201,,,44.4,35.94,0.0258,0.01898,2.9,0.289,0.0154,G4KE-AC,9HYXV02.4SPC,4,19.85
2009,265,HYUNDAI,1,NF8F4U43A1,0,SONATA,C,144,N,168,,,,,,102,L5,F,2,3625,10.5,3.31,32.7,N,,1,21,1,1080367,61,C,,,0.003,0.21,325,0.01,,27.5,35.94,0.0258,0.01898,2.9,0.289,0.0154,G4KE-AC,9HYXV02.4SPC,4,19.85
2009,265,HYUNDAI,1,NF8F4U47A1,0,SONATA,C,144,N,175,,,,,,102,L5,F,2,3625,10.5,3.31,32.7,N,,1,3,1,1080278,61,H,,,0.002,0.1,201,,,44.4,35.94,0.0258,0.01898,3.32,-0.0248,0.01862,G4KE-AC,9HYXV02.4SW5,4,19.85
2009,265,HYUNDAI,1,NF8F4U47A1,0,SONATA,C,144,N,175,,,,,,102,L5,F,2,3625,10.5,3.31,32.7,N,,1,21,1,1080277,61,C,,,0.022,0.42,324,0.01,,27.5,35.94,0.0258,0.01898,3.32,-0.0248,0.01862,G4KE-AC,9HYXV02.4SW5,4,19.85
2009,265,HYUNDAI,1,NF8F4U24A1,0,SONATA,C,144,N,175,,,,,,102,M5,F,2,3625,10.5,3.25,40.2,N,,1,3,31,9008336,61,H,,,0.005,0.31,198,,,44.8,35.64,-0.033,0.01984,17.27,-0.5389,0.02476,G4KE-MC,9HYXV02.4SW5,4,20.12
2009,265,HYUNDAI,1,NF8F4U24A1,0,SONATA,C,144,N,175,,,,,,102,M5,F,2,3625,10.5,3.25,40.2,N,,1,21,31,9008337,61,C,,,0.028,0.67,332,0.02,,26.7,35.64,-0.033,0.01984,17.27,-0.5389,0.02476,G4KE-MC,9HYXV02.4SW5,4,20.12
2009,265,HYUNDAI,1,NF8F4U24A1,0,SONATA,C,144,N,175,,,,,,102,M5,F,2,3625,10.5,3.25,40.2,N,,1,21,31,9008479,61,C,,,0.02,0.56,329,0.01,,27,35.64,-0.033,0.01984,17.27,-0.5389,0.02476,G4KE-MC,9HYXV02.4SW5,4,20.12
2009,265,HYUNDAI,2,NF9A6225,0,SONATA,C,204,N,249,,,,,,102,L5,F,2,3875,10.4,3.07,30.3,N,,1,3,1,1080295,61,H,,,0.001,0.12,223,,,40.1,42.09,-0.0004,0.01881,12.15,-0.1194,0.01915,G6DB-AC,9HYXV03.3NW5,6,19.84
2009,265,HYUNDAI,2,NF9A6225,0,SONATA,C,204,N,249,,,,,,102,L5,F,2,3875,10.4,3.07,30.3,N,,1,21,1,1080393,61,C,,,0.017,0.71,370,0.02,,24.1,42.09,-0.0004,0.01881,12.15,-0.1194,0.01915,G6DB-AC,9HYXV03.3NW5,6,19.84
2009,265,HYUNDAI,3,TG7L3U11B2,0,AZERA,C,204,N,234,,,,,,102,L5,F,2,4000,10.4,3.33,31.5,N,,1,3,1,1071721,61,H,,,0.002,0.08,247,,,36.2,36.1,0.0003,0.022262,-0.46,0.0925,0.02025,G6DB-AT,9HYXV03.3TW5,6,20.23
